COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",232938,NL,BCE,F,MSM,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",232980,NL,BCD,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",234479,NL,BCB,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",235767,AU,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",237459,NL,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",238958,NL,SC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",239737,NL,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",239889,NL,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",242081,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",341929,OU,BCB,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",430590,OU,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",436379,OU,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",453031,OU,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",455719,OU,SC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",458114,OU,ST,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",463218,OU,BCE,F,MSM,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",463913,OU,BCB,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",477881,OU,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",485947,OU,BCA,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",486089,OU,BCD,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",488645,OU,SC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",488741,OU,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",491502,OU,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",492164,OU,BCB,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",492836,OU,BCB,M,,NRI,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",496665,OU,BCE,F,MSM,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",499632,OU,BCD,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",500528,OU,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",502225,OU,SC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",504704,OU,ST,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",504875,OU,SC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",504950,OU,SC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",508646,OU,BCC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",510210,OU,BCD,F,,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",510460,OU,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",511243,OU,BCE,F,MSM,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",512632,OU,BCB,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",514607,OU,BCD,F,,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",516206,OU,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",518978,OU,BCD,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",519716,OU,OC,F,,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",522213,OU,BCA,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",531078,OU,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",531183,OU,BCB,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",534329,OU,OC,M,,NRI,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",538736,OU,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",539828,OU,SC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",648768,NL,OC,M,,NRI,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",741423,OU,BCD,F,,NRI,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",807750,OU,OC,F,,NRI,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",825624,OU,SC,M,,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",828627,OU,OC,M,MSM,NRI,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",829361,SVU,OC,M,MSM,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",895821,OU,OC,M,,NRI,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",905080,OU,ST,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139069,NL,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139229,NL,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139300,NL,OC,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139840,NL,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",140069,NL,OC,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",140708,NL,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",141295,NL,BCD,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",141317,NL,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",170448,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",312592,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",347283,OU,SC,F,,,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",374916,OU,OC,F,,,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",398643,OU,BCC,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",407720,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",417092,OU,SC,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",429527,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",440711,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",444677,OU,SC,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",446275,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",452881,OU,OC,F,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",453380,OU,BCD,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",453694,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",458162,OU,SC,M,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",458737,AU,BCC,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",466369,OU,BCC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",474237,OU,OC,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",478652,OU,BCD,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",478772,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",480724,OU,OC,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",484306,OU,BCB,F,,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",485064,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",486145,OU,BCB,F,,,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",491669,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",493012,OU,BCD,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",502048,OU,OC,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",506448,OU,BCE,F,MSM,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",507840,OU,BCE,M,MSM,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",508549,OU,BCD,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",511898,OU,BCB,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",516722,OU,ST,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",516904,NL,OC,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",517061,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",520540,OU,OC,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",521499,OU,BCD,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",521721,OU,ST,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",522356,OU,OC,F,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",524302,OU,ST,F,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",527501,OU,BCB,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",527796,OU,BCD,F,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",529929,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530088,OU,BCB,M,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530326,OU,OC,M,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530473,OU,BCB,F,,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530489,OU,BCB,M,MSM,,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",614568,OU,BCB,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",614772,OU,OC,F,MSM,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",629921,NL,ST,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",631790,OU,SC,M,,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",745958,OU,BCD,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",749262,OU,BCE,M,MSM,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",753306,NL,OC,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",762134,OU,BCE,F,MSM,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",772095,OU,BCD,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",772557,NL,OC,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",781159,NL,OC,F,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",790386,AU,OC,F,,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",791951,NL,OC,F,MSM,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",793397,NL,OC,M,MSM,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",800132,OU,OC,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",808416,NL,OC,M,MSM,NRI,,,P3
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",918060,OU,OC,F,,NRI,,,P1
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",1009749,NL,OC,M,,NRI,,,P2
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",1041948,NL,BCA,F,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",103053,NL,OC,M,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",106570,NL,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",109906,NL,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",112397,NL,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",126312,NL,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",128366,NL,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",129521,NL,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",129952,NL,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",235806,OU,BCB,M,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",276991,OU,BCA,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",278121,OU,OC,M,MSM,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",289292,OU,OC,M,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",301177,OU,BCD,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",301880,NL,OC,F,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",313104,OU,OC,F,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",317705,NL,OC,M,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",325885,OU,BCB,F,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",340287,OU,BCD,M,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",345342,OU,BCB,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",345790,OU,BCD,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",359799,OU,OC,F,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",359915,OU,OC,F,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",361445,OU,OC,F,MSM,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",363699,OU,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",372247,OU,SC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",376295,OU,BCB,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",380685,OU,OC,F,MSM,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",382966,OU,OC,M,,,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",383183,OU,BCD,F,,,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",385191,OU,ST,F,,,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",387466,OU,OC,F,,,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",387468,OU,BCD,M,,,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",390689,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",400730,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",400985,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",403975,OU,BCD,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",415400,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",416925,SVU,BCA,M,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",421029,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",423686,OU,OC,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",427004,OU,BCE,M,MSM,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",428534,OU,OC,F,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",429681,OU,BCD,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",431187,OU,BCB,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",432204,OU,BCB,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",441835,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",443019,OU,BCD,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",443543,OU,BCD,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",446012,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",447757,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",452888,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",454520,OU,BCB,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",455072,OU,BCA,M,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",456198,OU,BCB,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",465141,OU,BCE,M,MSM,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",465577,OU,OC,F,,,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",527772,OU,OC,M,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",537076,OU,BCB,F,,NRI,,,P2
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",544764,OU,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",595392,NL,OC,F,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",624589,NL,OC,M,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",642334,OU,OC,M,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",698868,OU,ST,M,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",704669,OU,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",710844,NL,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",764303,OU,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",777163,NL,OC,M,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",819553,OU,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",901095,AU,BCA,M,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",923140,OU,BCD,F,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",926235,OU,OC,M,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",1001854,OU,OC,M,,NRI,,,P1
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",1013707,OU,OC,F,,NRI,,,P3
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, DUNDIGAL",1072151,OU,BCD,F,,NRI,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,78590,NL,OC,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,86602,NL,OC,F,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,95478,NL,OC,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,95808,NL,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,104315,NL,OC,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,107893,NL,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,139104,NL,BCE,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,184317,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,185372,OU,BCE,F,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,186715,OU,BCE,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,187006,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,190806,OU,BCE,F,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,193137,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,194835,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,195975,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,203182,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,203286,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,205890,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,207536,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,209706,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,211296,OU,BCE,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,211760,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,214276,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,215987,OU,BCE,M,MSM,,,,P2
DECCAN COLLEGE OF MEDICAL SCIENCES,218130,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,218866,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,219496,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,219707,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221070,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221150,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221327,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221685,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,223484,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,226382,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,228699,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,232422,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,234429,OU,BCB,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,234447,OU,BCE,F,MSM,,,,P3
DECCAN COLLEGE OF MEDICAL SCIENCES,277979,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,288593,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,483459,NL,OC,F,MSM,NRI,,,P3
DECCAN COLLEGE OF MEDICAL SCIENCES,509556,NL,BCE,F,MSM,NRI,,,P1
