COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,PHASE,Category
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",123777,NL,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",123821,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",124913,NL,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",128050,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",128364,NL,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",133280,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",135273,NL,OC,M,MSM,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",136121,NL,OC,M,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",137615,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",140146,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",140405,NL,OC,M,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",143764,NL,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",144526,NL,OC,F,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",145056,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",149260,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",149456,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",150059,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154116,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154347,NL,BCA,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154924,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157288,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157380,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157813,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",158641,NL,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",158928,NL,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",159359,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",160119,NL,OC,M,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",160285,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",160429,NL,OC,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",166741,NL,OC,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",168336,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",169181,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",169527,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",170594,NL,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",171192,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",171401,NL,BCE,M,MSM,NRI,NO,P1,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",171919,NL,BCD,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",172572,NL,SC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",172670,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",173779,NL,OC,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",173836,NL,OC,F,MSM,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",174580,NL,OC,M,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",174778,NL,BCE,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",176135,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",176380,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",176999,NL,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",177087,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",177951,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",178948,NL,OC,F,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",180286,AU,BCC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",180599,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",181434,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",184664,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",185397,NL,OC,F,MSM,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",185824,NL,OC,F,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",186753,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",189054,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",189528,NL,BCE,M,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",191302,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",193538,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",193626,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",196773,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",199940,NL,SC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",200979,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",201453,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",201906,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",202465,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",205500,SVU,BCA,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",205790,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",208467,AU,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",210587,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",211327,NL,OC,M,MSM,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",211981,NL,OC,M,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",212857,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",214968,NL,OC,F,NO,NO,NO,P2,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",217949,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",227499,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",232938,NL,BCE,F,MSM,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",232980,NL,BCD,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",234479,NL,BCB,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",235767,AU,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",237459,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",238958,NL,SC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",239737,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",239889,NL,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",242081,NL,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",263602,SVU,BCB,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",270875,NL,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",321389,NL,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",341929,OU,BCB,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",430590,OU,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",436379,OU,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",453031,OU,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",455719,OU,SC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",458114,OU,ST,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",463218,OU,BCE,F,MSM,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",463913,OU,BCB,M,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",477881,OU,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",485947,OU,BCA,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",486089,OU,BCD,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",488741,OU,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",492836,OU,BCB,M,NO,NRI,NO,P1,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",495626,NL,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",496665,OU,BCE,F,MSM,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",499632,OU,BCD,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",500528,OU,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",502225,OU,SC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",504704,OU,ST,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",508646,OU,BCC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",510210,OU,BCD,F,NO,NRI,NO,P3,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",511243,OU,BCE,F,MSM,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",514607,OU,BCD,F,NO,NRI,NO,P3,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",516206,OU,OC,F,NO,NO,NO,P3,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",518978,OU,BCD,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",519716,OU,OC,F,NO,NRI,NO,P3,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",522213,OU,BCA,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",531078,OU,OC,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",531183,OU,BCB,M,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",533057,OU,OC,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",533877,OU,BCD,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",534329,OU,OC,M,NO,NRI,NO,P1,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",535411,OU,BCE,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",537292,OU,OC,M,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",537331,OU,OC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",537736,OU,BCE,F,MSM,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",538736,OU,OC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",539828,OU,SC,F,NO,NO,NO,P1,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",541328,OU,SC,F,NO,NO,NO,P4,B
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",556702,NL,OC,F,MSM,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",568049,OU,BCD,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",591049,AU,OC,M,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",648768,NL,OC,M,NO,NRI,NO,P1,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",741423,OU,BCD,F,NO,NRI,NO,P2,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",759845,OU,SC,M,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",773766,NL,BCB,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",784057,OU,BCB,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",807750,OU,OC,F,NO,NRI,NO,P2,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",825624,OU,SC,M,NO,NRI,NO,P3,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",828627,OU,OC,M,MSM,NRI,NO,P2,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",829361,SVU,OC,M,MSM,NRI,NO,P3,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",895821,OU,OC,M,NO,NRI,NO,P1,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",905080,OU,ST,F,NO,NRI,NO,P2,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",969212,OU,OC,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",1010780,NL,OC,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",1099544,OU,BCA,F,NO,NRI,NO,P4,C
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",1208628,OU,BCD,M,NO,NRI,NO,P4,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139069,NL,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139229,NL,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139300,NL,OC,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",139840,NL,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",140069,NL,OC,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",140708,NL,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",141295,NL,BCD,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",141317,NL,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",170448,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",312592,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",347283,OU,SC,F,NO,NO,NO,P2,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",374916,OU,OC,F,NO,NO,NO,P2,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",398643,OU,BCC,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",407720,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",417092,OU,SC,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",429527,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",440711,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",444677,OU,SC,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",446275,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",452881,OU,OC,F,NO,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",453380,OU,BCD,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",453694,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",458162,OU,SC,M,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",458737,AU,BCC,F,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",466369,OU,BCC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",474237,OU,OC,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",478652,OU,BCD,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",478772,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",480724,OU,OC,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",484306,OU,BCB,F,NO,NRI,NO,P3,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",485064,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",486145,OU,BCB,F,NO,NO,NO,P3,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",491669,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",493012,OU,BCD,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",502048,OU,OC,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",506448,OU,BCE,F,MSM,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",507840,OU,BCE,M,MSM,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",508549,OU,BCD,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",511898,OU,BCB,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",516722,OU,ST,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",516904,NL,OC,F,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",517061,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",520540,OU,OC,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",521499,OU,BCD,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",521721,OU,ST,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",522356,OU,OC,F,NO,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",524302,OU,ST,F,NO,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",527501,OU,BCB,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",527796,OU,BCD,F,NO,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",529929,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530088,OU,BCB,M,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530326,OU,OC,M,NO,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530473,OU,BCB,F,NO,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",530489,OU,BCB,M,MSM,NO,NO,P1,B
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",559329,OU,OC,M,NO,NRI,NO,P4,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",567850,NL,OC,M,MSM,NRI,NO,P4,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",583399,NL,OC,F,NO,NRI,NO,P4,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",614568,OU,BCB,M,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",614772,OU,OC,F,MSM,NRI,NO,P1,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",629921,NL,ST,M,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",631790,OU,SC,M,NO,NRI,NO,P3,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",745958,OU,BCD,F,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",749262,OU,BCE,M,MSM,NRI,NO,P3,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",753306,NL,OC,M,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",762134,OU,BCE,F,MSM,NRI,NO,P3,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",772095,OU,BCD,F,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",772557,NL,OC,M,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",781159,NL,OC,F,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",790386,AU,OC,F,NO,NRI,NO,P3,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",791951,NL,OC,F,MSM,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",793397,NL,OC,M,MSM,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",800132,OU,OC,M,NO,NRI,NO,P2,C
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",918060,OU,OC,F,NO,NRI,NO,P1,C
