COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",139646,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",144264,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",147753,OU,OC,F,EWS,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",148533,OU,OC,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",149583,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",151108,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",151119,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",152992,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",153298,OU,OC,F,EWS,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",154537,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",154815,OU,OC,F,EWS,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",154878,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",155181,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",155636,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",155764,OU,OC,F,EWS,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",155883,OU,OC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",156174,OU,OC,M,EWS,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",157136,OU,BCD,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",164054,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",164122,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",164225,OU,BCE,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",164685,OU,BCB,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",164747,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",165329,OU,BCD,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",166318,OU,BCD,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",166445,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",166879,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",166974,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",167151,OU,BCD,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",167513,OU,BCD,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",167620,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",167682,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",167689,OU,BCE,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",168044,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",168718,OU,BCE,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",169192,OU,BCB,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",170323,OU,BCB,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",170565,OU,BCB,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",171341,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",171380,OU,BCE,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",171421,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",172811,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",173066,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",173499,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",173734,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",173823,OU,BCE,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",174403,OU,BCB,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",174720,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",206974,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",218091,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",219528,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",222541,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",223763,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",224122,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",225578,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",225692,OU,ST,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",228065,OU,SC,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",228468,OU,SC,F,NO,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",237640,OU,BCC,M,NO,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",239725,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240516,OU,SC,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240684,OU,SC,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240731,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240784,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240791,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240821,OU,SC,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",240929,OU,SC,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",249909,OU,BCA,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",251642,OU,BCA,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",252443,OU,BCA,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",253077,OU,BCA,M,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",256395,OU,BCA,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",339632,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",19704,AU,BCB,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",27099,NL,OC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",31229,OU,OC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",32032,OU,OC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",35919,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",40396,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",47155,OU,OC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",47206,OU,OC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",48506,OU,OC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",49187,OU,OC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",49263,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",52951,OU,OC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",53830,OU,OC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",55227,OU,OC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",56741,OU,OC,F,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",56763,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",57774,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",57810,OU,OC,F,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",60937,OU,OC,M,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",64524,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",64908,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",65587,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",65672,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",66063,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",67897,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",68279,OU,BCB,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",69537,OU,BCB,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",69879,OU,OC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",70910,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",71510,AU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",71912,AU,BCD,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",72380,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",73477,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",73540,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",74808,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",75205,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",75479,OU,OC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",76198,OU,BCB,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",76914,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",78632,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",78911,OU,OC,F,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",79393,OU,BCD,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",79589,OU,OC,F,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",80289,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",80415,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",82329,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",83963,OU,BCD,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",84871,OU,OC,M,EWS,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",85837,OU,BCB,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",87030,OU,BCB,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",89263,AU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",91214,OU,BCB,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",96732,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",96831,OU,BCE,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",97795,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",99651,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",100085,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",100618,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",101496,AU,BCC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",102383,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",103873,OU,BCD,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",105532,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",107208,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",108341,OU,BCD,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",113829,OU,BCA,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",134127,SVU,SC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",137362,AU,SC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",137925,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",156659,OU,BCE,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",156806,OU,ST,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",156813,OU,SC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",156979,OU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",159970,OU,BCA,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",160617,OU,BCA,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",161251,OU,ST,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",161976,OU,SC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",162929,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",162948,OU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",165213,OU,SC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",168722,OU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",169120,OU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",169363,OU,BCA,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",174990,OU,ST,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",175108,OU,BCA,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",178309,OU,ST,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",180372,OU,ST,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",180378,OU,SC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",184096,OU,ST,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",184763,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",185495,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",186675,OU,SC,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",187749,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",189309,OU,ST,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",190532,OU,SC,F,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",190733,OU,SC,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",192127,OU,SC,M,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",193099,OU,ST,M,NO,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",194836,OU,ST,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",200177,OU,ST,F,NO,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",658826,OU,OC,M,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",50282,SVU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",53627,AU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",54701,AU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",54968,AU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",55338,AU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",56089,AU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",76067,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",76175,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",76913,AU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",77826,OU,BCB,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",78618,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",78950,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",79443,AU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",79635,OU,BCB,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",79757,AU,BCA,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",83074,AU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",85852,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",86992,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",87605,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",88430,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",89650,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",90239,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",90565,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",90779,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",91072,OU,OC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",93100,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",93148,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",93188,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",95226,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",96055,OU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",96863,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",96958,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",99577,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",99675,OU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",99891,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",101626,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",101840,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",101858,OU,OC,F,EWS,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",102351,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",103337,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",103727,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",104352,OU,OC,F,EWS,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",104367,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",104368,OU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",104435,OU,OC,F,EWS,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",104544,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",105160,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",105386,OU,OC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",105387,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",105755,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",106247,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",106431,OU,OC,F,EWS,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",108196,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",108310,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114199,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114244,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114363,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",116459,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",118339,OU,BCE,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",119441,OU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",121494,OU,BCD,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",124742,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",130093,OU,BCB,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",143014,AU,SC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",148568,OU,ST,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",151356,AU,SC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",170270,OU,BCA,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",170336,OU,BCA,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",184359,OU,BCA,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",185370,OU,ST,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",191950,OU,ST,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",196082,OU,SC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",197294,OU,SC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",198499,OU,BCA,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",199454,OU,ST,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",200131,OU,BCC,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",200284,OU,SC,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",202798,OU,ST,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",202850,OU,ST,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",204115,OU,BCA,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205510,OU,BCA,F,NO,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205868,OU,BCA,F,NO,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205924,OU,SC,F,NO,P2
