COLLEGE,RANK,NEET_ROLL_NO,SCORE,SX,CAT,LOC,PHASE,EWS
"Narayana Medical College, Nellore",132160,1203060826,477,F,SC,SVU,P2,NO
"Narayana Medical College, Nellore",132737,1202010702,477,M,BCC,SVU,P1,NO
"Narayana Medical College, Nellore",133131,1203010275,476,F,SC,SVU,P1,NO
"Narayana Medical College, Nellore",134106,1205010898,475,F,SC,SVU,P1,NO
"Narayana Medical College, Nellore",134977,1205060479,475,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",135761,1205020110,474,F,SC,SVU,P1,NO
"Narayana Medical College, Nellore",136257,1203030257,473,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",137302,1202060380,472,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",138777,1204010244,471,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",139540,1203010220,470,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",139986,1205050580,470,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",140715,1203010170,469,F,SC,SVU,P2,NO
"Narayana Medical College, Nellore",140875,1223020229,469,F,SC,SVU,P1,NO
"Narayana Medical College, Nellore",141405,1205160354,469,M,SC,SVU,P1,NO
"Narayana Medical College, Nellore",142349,1205040016,468,F,SC,SVU,P1,NO
"Narayana Medical College, Nellore",142947,1205020389,467,F,SC,SVU,P2,NO
"Narayana Medical College, Nellore",143445,1203020678,467,F,SC,SVU,P2,NO
"Narayana Medical College, Nellore",144075,1203030142,466,F,SC,SVU,P2,NO
"Narayana Medical College, Nellore",144106,1203020036,466,M,SC,SVU,P2,NO
"Narayana Medical College, Nellore",158445,4208090281,454,M,ST,OU,P2,NO
"Narayana Medical College, Nellore",182719,1212010440,434,F,ST,SVU,P1,NO
"Narayana Medical College, Nellore",182845,1205020381,434,M,ST,SVU,P1,NO
"Narayana Medical College, Nellore",185709,1228010306,432,M,ST,SVU,P1,NO
"Narayana Medical College, Nellore",187928,1202030237,430,M,ST,SVU,P1,NO
"Narayana Medical College, Nellore",192114,1212030490,427,M,ST,SVU,P2,NO
"Narayana Medical College, Nellore",192543,4207030234,427,M,ST,SVU,P2,NO
"Narayana Medical College, Nellore",197698,1219010637,423,F,ST,SVU,P2,NO
"Narayana Medical College, Nellore",443153,1212050338,290,M,BCA,SVU,P1,NO
"Narayana Medical College, Nellore",973634,1205190012,144,M,OC,APNL,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",44114,1204040254,576,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",50006,1204010638,568,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",50007,1205050016,568,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",51806,4201340154,566,F,OC,AU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",52898,1205030315,565,F,OC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",57521,4201240463,558,M,OC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62081,1205070080,552,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62259,1205190175,552,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62386,1205050735,552,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62493,1203020078,552,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62549,1203030315,552,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",62901,1202020478,551,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63239,1212030270,551,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63269,1205190330,551,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63359,1212010446,551,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63664,1205130279,550,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63743,1205020406,550,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63887,1206090317,550,M,BCD,AU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",63902,1205190212,550,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",64137,1203010598,550,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",64223,1205090397,550,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",64475,1205020199,550,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",64542,1205030288,549,M,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",64572,1203010451,549,F,OC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",83842,1204090017,526,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",85082,1204080009,525,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",91602,1212030111,518,M,BCB,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",92945,4208060049,516,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",93343,2001240019,516,F,BCA,APNL,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",95953,4101030681,513,M,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",96104,1203020155,513,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",96130,1205050050,513,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",96821,1204070055,512,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",97787,1202030138,511,F,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",98271,1205140384,511,M,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",98394,1219020267,511,M,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",98843,1204030502,510,M,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",98863,1202021056,510,M,BCB,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",99797,1205120461,509,M,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",100505,1205020546,508,F,BCB,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",100573,1203040194,508,M,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",100666,1205200021,508,F,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",101429,1203020173,507,F,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",101508,1222010214,507,F,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",101557,1205170292,507,M,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",101655,1204060269,507,F,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",102133,1202050512,507,F,BCA,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",102426,1205090330,506,M,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",102951,1205070357,506,F,BCA,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",103691,1205010742,505,F,BCD,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",106600,1205200053,502,M,BCE,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",107209,1223020265,501,F,BCE,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",107376,1205030313,501,F,BCE,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",108144,1203040104,500,F,BCE,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",108197,1203040201,500,F,OC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",110377,1203020327,498,F,BCE,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",143284,1221010513,467,M,BCC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",144138,1204090186,466,M,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",145243,1205230049,465,M,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",145382,4219050281,465,F,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",146514,1202030653,464,M,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",146994,1203010446,464,M,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",148807,1205180450,462,F,SC,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",150872,1219020568,460,F,SC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",150989,1219020333,460,F,SC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",151361,1203030386,460,M,SC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",152079,1203020693,459,F,SC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",152111,1203020296,459,F,SC,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",165377,4207010119,448,F,ST,OU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",187999,1202050541,430,M,ST,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",189414,1205010983,429,M,ST,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",201293,1205190375,420,F,ST,SVU,P1,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",203133,1205040275,419,F,ST,SVU,P2,NO
"P.E.S. Institute of Medical Sciences and Research, Kuppam",239008,1205260099,394,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",22787,1212020064,611,F,OC,APNL,P1,NO
"Santhiram Medical College, Nandyal",54968,1205030453,562,F,OC,AU,P2,NO
"Santhiram Medical College, Nandyal",59440,1219010111,556,M,OC,SVU,P1,NO
"Santhiram Medical College, Nandyal",60545,1205140439,554,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",64966,1205060297,549,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",65331,1203020764,548,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",65368,1205040616,548,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",65400,1205020606,548,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",65658,1205040647,548,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",66100,1205180339,547,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",66160,4201020864,547,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",66189,1204040602,547,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",66232,1204010260,547,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",66793,1205230130,546,F,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",67228,1205200234,546,M,OC,SVU,P2,NO
"Santhiram Medical College, Nandyal",67691,1228040115,545,F,BCD,APNL,P1,NO
"Santhiram Medical College, Nandyal",84015,1206120141,526,F,BCD,AU,P2,NO
"Santhiram Medical College, Nandyal",85765,1202040011,524,F,BCE,SVU,P1,NO
"Santhiram Medical College, Nandyal",89262,1205110018,520,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",94374,1202030409,515,F,BCE,SVU,P1,NO
"Santhiram Medical College, Nandyal",96012,1202010503,513,F,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",96877,1202040198,512,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",97873,1202060535,511,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",97923,1205210021,511,M,BCE,SVU,P1,NO
"Santhiram Medical College, Nandyal",99904,1202050084,509,F,BCB,SVU,P1,NO
"Santhiram Medical College, Nandyal",100132,1223010047,509,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",100468,1203050063,508,M,BCB,SVU,P1,NO
"Santhiram Medical College, Nandyal",100717,1203010186,508,M,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",101722,2712040900,507,M,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",102339,1219010055,506,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",102393,1203010145,506,M,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",102790,1205010397,506,F,BCB,SVU,P1,NO
"Santhiram Medical College, Nandyal",103334,1202020359,505,M,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",103350,1205030640,505,F,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",103629,1205060192,505,M,BCB,SVU,P1,NO
"Santhiram Medical College, Nandyal",104064,1202050166,505,F,BCB,SVU,P1,NO
"Santhiram Medical College, Nandyal",104373,1205150333,504,F,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",104467,1205130138,504,F,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",104477,1205060532,504,M,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",104511,1204020694,504,M,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",104571,1205010715,504,F,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",104726,1205160441,504,F,BCD,SVU,P2,NO
"Santhiram Medical College, Nandyal",104735,1205190210,504,M,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",104746,1203030461,504,M,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",105302,1219020090,503,M,BCE,SVU,P1,NO
"Santhiram Medical College, Nandyal",105314,4201250232,503,F,BCB,SVU,P2,NO
"Santhiram Medical College, Nandyal",105475,1202040060,503,M,BCE,SVU,P1,NO
"Santhiram Medical College, Nandyal",106260,1204020452,502,F,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",106495,1205240327,502,F,BCA,SVU,P1,NO
"Santhiram Medical College, Nandyal",107186,1205050002,501,M,BCD,SVU,P1,NO
"Santhiram Medical College, Nandyal",107192,1202021037,501,M,BCE,SVU,P2,NO
"Santhiram Medical College, Nandyal",107348,2715030426,501,M,BCD,SVU,P2,NO
"Santhiram Medical College, Nandyal",107394,4219010303,501,F,BCA,SVU,P2,NO
"Santhiram Medical College, Nandyal",137558,1202040648,472,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",140719,1201120249,469,M,SC,APNL,P1,NO
"Santhiram Medical College, Nandyal",141177,1202010400,469,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",141976,1205210353,468,F,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",151495,1202040673,460,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",151649,1202020074,460,F,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",152259,1202040115,459,F,BCC,SVU,P1,NO
"Santhiram Medical College, Nandyal",152340,1204040634,459,F,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",153369,1203020401,458,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",153698,1205100498,458,M,SC,SVU,P1,NO
"Santhiram Medical College, Nandyal",153978,1221010687,458,F,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",154303,1205010558,458,F,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",155791,1204090221,456,F,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",156125,1205020776,456,F,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",156915,1202040085,455,M,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",158057,1205030814,454,M,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",158189,4208040033,454,M,SC,SVU,P2,NO
"Santhiram Medical College, Nandyal",191207,1212030079,428,M,ST,SVU,P1,NO
"Santhiram Medical College, Nandyal",193329,1205020959,426,M,ST,SVU,P1,NO
"Santhiram Medical College, Nandyal",201363,1212060050,420,M,ST,SVU,P2,NO
"Santhiram Medical College, Nandyal",204340,1212060061,418,F,ST,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",58450,1206050503,557,M,OC,APNL,P2,NO
"Viswabharathi Medical College, Kurnool",58855,1201100280,556,M,OC,AU,P2,NO
"Viswabharathi Medical College, Kurnool",59663,1201080329,555,F,OC,AU,P2,NO
"Viswabharathi Medical College, Kurnool",63976,1228020194,550,F,OC,AU,P2,NO
"Viswabharathi Medical College, Kurnool",66786,1204020822,546,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",67333,1205250165,546,M,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",67597,1205150302,545,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",67631,4201100159,545,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",67765,1202030556,545,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68236,4204060024,545,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68561,1205050256,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68639,4201050202,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68648,1201120150,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68659,1205230334,544,M,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68749,1205060580,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68799,1205020052,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",68945,1205120313,544,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",69570,1205100270,543,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",69611,1205050127,543,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",69788,1221010490,543,F,OC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",70155,1206080285,542,M,BCD,APNL,P2,NO
"Viswabharathi Medical College, Kurnool",87088,1202020375,523,M,BCB,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",91117,1202030374,518,F,BCC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",96853,1205010028,512,F,BCB,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",97037,1205170459,512,F,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",97792,1219010549,511,M,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",105323,1205060231,503,M,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",106186,1205180117,502,M,BCB,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",106295,1202050296,502,F,BCB,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",106324,1202030043,502,F,BCE,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",106493,1204070250,502,F,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",107227,1202050425,501,M,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",107524,1203060862,501,F,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",108086,1205050586,500,M,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",108180,1205180351,500,F,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",108373,1205130070,500,M,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",108458,1205180084,500,F,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",109134,1205010710,499,M,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",109249,1228040068,499,M,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",109446,1205070025,499,M,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",109466,1203010692,499,F,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",110106,1205010729,498,M,BCB,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",110111,1202030059,498,M,BCD,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",110143,1203030262,498,F,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",110217,1222020020,498,F,BCD,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",110338,1205150162,498,M,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",110535,1204060024,498,F,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",111069,4201360170,497,F,BCE,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",111125,1205020390,497,F,BCA,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",112280,1205230388,496,M,BCE,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",114617,1205200423,494,F,BCA,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",118334,1203010401,490,F,BCA,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",128190,1212010625,481,M,SC,AU,P2,NO
"Viswabharathi Medical College, Kurnool",133281,1202010651,476,F,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",141890,1205230107,468,M,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",147514,1204010023,463,F,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",148620,1221020276,462,F,BCC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",149760,1202050555,461,F,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",155682,1219010175,456,F,BCC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",156973,1204030388,455,M,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",156985,1221020008,455,F,SC,SVU,P1,NO
"Viswabharathi Medical College, Kurnool",158092,1202070212,454,F,SC,SVU,P2,NO
"Viswabharathi Medical College, Kurnool",159745,1203010900,453,M,SC,SVU,P2,NO
